date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours
1976-01-12,3.0,11.154,5.704,8.3602495,0.0,0.0,0.0,0.0
1976-01-13,3.0,10.504,6.554,8.337335,0.0,0.0,0.0,0.0
1976-01-14,51.0,9.754,4.254,6.7727504,0.4,0.4,0.0,2.0
1976-01-15,3.0,7.804,1.4039999,4.404,0.0,0.0,0.0,0.0
1976-01-16,3.0,7.504,0.504,4.4602494,0.0,0.0,0.0,0.0
1976-01-17,51.0,9.054,5.204,6.970667,0.3,0.3,0.0,3.0
1976-01-18,51.0,8.104,5.354,6.7394176,0.9,0.9,0.0,7.0
1976-01-19,51.0,8.904,2.3040001,5.8165,0.2,0.2,0.0,2.0
1976-01-20,53.0,11.204,5.1540003,8.662334,1.0,1.0,0.0,5.0
1976-01-21,3.0,8.604,3.7540002,6.264416,0.0,0.0,0.0,0.0
1976-01-22,3.0,10.404,7.6540003,9.1665,0.0,0.0,0.0,0.0
1976-01-23,51.0,8.704,1.1539999,5.6394176,0.2,0.2,0.0,2.0
1976-01-24,73.0,3.104,0.554,1.5185834,0.70000005,0.29999998,0.28,3.0
1976-01-25,3.0,2.5040002,-0.74600005,0.57275003,0.0,0.0,0.0,0.0
1976-01-26,73.0,2.2540002,-1.446,0.68733335,1.5,0.8,0.49,6.0
1976-01-27,51.0,3.854,-1.896,1.6456667,0.3,0.3,0.0,3.0
1976-01-28,3.0,2.3040001,-3.9959998,-0.6251665,0.0,0.0,0.0,0.0
1976-01-29,3.0,1.854,-2.1959999,-0.077250026,0.0,0.0,0.0,0.0
1976-01-30,71.0,-1.146,-3.4959998,-2.1460001,0.2,0.0,0.14,2.0
1976-01-31,71.0,0.104,-1.896,-1.0876666,1.1000001,0.0,0.77,11.0
1976-02-01,71.0,0.454,-1.146,-0.66891664,0.5,0.0,0.35,5.0
1976-02-02,71.0,2.104,-0.99600005,0.18941665,1.0000001,0.0,0.7,10.0
1976-02-03,71.0,1.104,-0.796,-0.16683333,0.5,0.0,0.35,5.0
1976-02-04,3.0,3.0040002,-0.84599996,0.84150004,0.0,0.0,0.0,0.0
1976-02-05,51.0,3.704,1.004,2.2727501,0.90000004,0.90000004,0.0,5.0
1976-02-06,3.0,7.704,1.704,3.751917,0.0,0.0,0.0,0.0
1976-02-07,3.0,8.154,0.30400002,4.064417,0.0,0.0,0.0,0.0
1976-02-08,53.0,8.254,2.3040001,5.54775,1.9999999,1.9999999,0.0,3.0
1976-02-09,51.0,9.504,-2.096,4.4269166,0.1,0.1,0.0,1.0
1976-02-10,51.0,9.554,3.0040002,6.7519183,0.8000001,0.8000001,0.0,5.0
1976-02-11,53.0,5.504,2.2540002,3.7040005,1.0,1.0,0.0,4.0
1976-02-12,61.0,9.604,1.9039999,5.4373336,9.500001,9.500001,0.0,14.0
1976-02-13,53.0,9.104,3.0540001,5.7165,1.5000001,1.5000001,0.0,10.0
1976-02-14,3.0,5.1540003,-1.196,2.5665004,0.0,0.0,0.0,0.0
1976-02-15,71.0,4.1540003,-2.4459999,0.9602501,0.6,0.2,0.28,4.0
1976-02-16,71.0,2.604,-0.646,1.2623334,0.1,0.0,0.07,1.0
1976-02-17,3.0,4.104,1.604,2.7810833,0.0,0.0,0.0,0.0
1976-02-18,51.0,5.304,0.404,2.4581668,0.70000005,0.70000005,0.0,5.0
1976-02-19,3.0,8.054,-1.746,3.3331668,0.0,0.0,0.0,0.0
1976-02-20,3.0,9.904,2.0540001,5.814417,0.0,0.0,0.0,0.0
1976-02-21,51.0,11.504,2.604,6.812334,0.5,0.5,0.0,2.0
1976-02-22,51.0,10.954,6.254,8.051917,0.6,0.6,0.0,5.0
1976-02-23,3.0,9.854,6.1540003,8.258168,0.0,0.0,0.0,0.0
1976-02-24,51.0,12.554,5.9040003,9.964417,0.1,0.1,0.0,1.0
1976-02-25,3.0,10.554,4.4040003,7.412334,0.0,0.0,0.0,0.0
1976-02-26,3.0,10.554,7.6540003,8.7560835,0.0,0.0,0.0,0.0
1976-02-27,51.0,9.254,5.554,7.5602493,0.1,0.1,0.0,1.0
1976-02-28,3.0,11.804,2.904,7.0331683,0.0,0.0,0.0,0.0
1976-02-29,51.0,12.854,4.954,8.799834,0.4,0.4,0.0,3.0
1976-03-01,1.0,9.404,-1.046,4.714417,0.0,0.0,0.0,0.0
1976-03-02,3.0,8.954,-2.2459998,3.3206666,0.0,0.0,0.0,0.0
1976-03-03,3.0,9.204,2.3040001,4.8415003,0.0,0.0,0.0,0.0
1976-03-04,3.0,10.704,0.254,4.639416,0.0,0.0,0.0,0.0
1976-03-05,3.0,7.954,-0.74600005,2.799833,0.0,0.0,0.0,0.0
1976-03-06,3.0,4.254,-1.0960001,1.0998333,0.0,0.0,0.0,0.0
1976-03-07,71.0,2.904,-1.196,0.57900006,0.6,0.2,0.28,5.0
1976-03-08,71.0,3.7540002,-2.4459999,0.404,0.3,0.2,0.07,3.0
1976-03-09,51.0,6.054,-0.59599996,2.2373335,0.5,0.5,0.0,4.0
1976-03-10,3.0,6.854,-1.8460001,2.9519167,0.0,0.0,0.0,0.0
1976-03-11,51.0,6.604,1.754,4.618584,0.70000005,0.70000005,0.0,2.0
1976-03-12,61.0,8.104,3.604,5.4352508,6.6,6.6,0.0,11.0
1976-03-13,51.0,8.004,2.154,4.6956673,0.9000001,0.9000001,0.0,8.0
1976-03-14,51.0,7.054,1.4039999,4.4248333,0.5,0.5,0.0,5.0
1976-03-15,53.0,6.104,1.4039999,4.6123333,4.2,4.2,0.0,19.0
1976-03-16,51.0,8.454,2.604,5.6915,0.6,0.6,0.0,6.0
1976-03-17,61.0,8.004,1.4039999,5.104,4.9,4.9,0.0,9.0
1976-03-18,51.0,8.504,4.204,6.079,0.3,0.3,0.0,3.0
1976-03-19,3.0,5.604,2.354,3.6602497,0.0,0.0,0.0,0.0
1976-03-20,3.0,7.9040003,0.90400004,3.9435837,0.0,0.0,0.0,0.0
1976-03-21,3.0,7.804,0.954,4.4269166,0.0,0.0,0.0,0.0
1976-03-22,3.0,4.504,0.554,2.7269166,0.0,0.0,0.0,0.0
1976-03-23,3.0,4.6540003,-0.346,2.0956666,0.0,0.0,0.0,0.0
1976-03-24,51.0,7.304,-0.19600001,3.6477501,0.2,0.2,0.0,2.0
1976-03-25,51.0,12.504,7.554,9.935249,0.3,0.3,0.0,2.0
1976-03-26,51.0,10.404,4.1540003,8.351918,0.5,0.5,0.0,4.0
1976-03-27,3.0,12.654,3.854,8.206084,0.0,0.0,0.0,0.0
1976-03-28,3.0,13.104,4.204,8.301917,0.0,0.0,0.0,0.0
1976-03-29,3.0,11.804,5.104,8.3415,0.0,0.0,0.0,0.0
1976-03-30,3.0,12.004,4.204,8.14775,0.0,0.0,0.0,0.0
1976-03-31,3.0,13.004,6.454,9.558167,0.0,0.0,0.0,0.0
1976-04-01,51.0,13.004,6.9040003,9.989417,0.3,0.3,0.0,3.0
1976-04-02,53.0,12.154,3.7540002,8.262334,2.2,2.2,0.0,9.0
1976-04-03,3.0,10.154,1.554,5.585251,0.0,0.0,0.0,0.0
1976-04-04,51.0,11.354,1.054,6.639417,0.6,0.6,0.0,4.0
1976-04-05,3.0,13.054,1.6539999,8.056084,0.0,0.0,0.0,0.0
1976-04-06,3.0,12.454,6.104,9.064416,0.0,0.0,0.0,0.0
1976-04-07,51.0,9.254,2.904,6.1269174,1.3000001,1.3000001,0.0,8.0
1976-04-08,3.0,10.604,-0.24599999,5.787334,0.0,0.0,0.0,0.0
1976-04-09,3.0,11.904,2.654,8.120667,0.0,0.0,0.0,0.0
1976-04-10,51.0,13.854,7.304,10.231084,0.1,0.1,0.0,1.0
1976-04-11,3.0,13.604,5.1540003,9.395667,0.0,0.0,0.0,0.0
1976-04-12,61.0,14.504,3.2540002,9.004001,3.9999998,3.9999998,0.0,9.0
1976-04-13,61.0,13.754,3.404,8.491501,4.5,4.5,0.0,11.0
1976-04-14,53.0,9.104,5.954,7.3415,6.0999994,6.0999994,0.0,22.0
1976-04-15,51.0,15.204,5.854,9.629001,0.2,0.2,0.0,2.0
1976-04-16,3.0,13.104,4.854,8.254001,0.0,0.0,0.0,0.0
1976-04-17,3.0,15.304,3.154,9.449833,0.0,0.0,0.0,0.0
1976-04-18,51.0,16.104,8.504,12.191501,0.2,0.2,0.0,2.0
1976-04-19,0.0,16.804,6.304,11.254002,0.0,0.0,0.0,0.0
1976-04-20,1.0,15.454,6.304,10.251917,0.0,0.0,0.0,0.0
1976-04-21,3.0,13.904,5.554,9.020667,0.0,0.0,0.0,0.0
1976-04-22,3.0,10.754,4.4040003,7.7185836,0.0,0.0,0.0,0.0
1976-04-23,53.0,9.454,3.3040001,5.8123336,2.2,2.2,0.0,9.0
1976-04-24,53.0,10.854,2.0540001,6.370667,1.3000001,1.3000001,0.0,4.0
1976-04-25,3.0,11.754,4.004,7.5935826,0.0,0.0,0.0,0.0
1976-04-26,3.0,12.904,4.004,8.031083,0.0,0.0,0.0,0.0
1976-04-27,3.0,8.004,4.454,6.6248336,0.0,0.0,0.0,0.0
1976-04-28,3.0,8.254,3.0540001,5.4581666,0.0,0.0,0.0,0.0
1976-04-29,3.0,9.854,-1.3460001,5.518584,0.0,0.0,0.0,0.0
1976-04-30,51.0,13.054,2.104,8.566501,0.1,0.1,0.0,1.0
1976-05-01,51.0,14.054,2.904,9.48525,1.0,1.0,0.0,4.0
1976-05-02,51.0,13.854,7.004,10.56025,0.8000001,0.8000001,0.0,6.0
1976-05-03,53.0,14.004,8.054,10.285251,1.8000001,1.8000001,0.0,9.0
1976-05-04,3.0,14.604,6.704,10.64775,0.0,0.0,0.0,0.0
1976-05-05,51.0,16.804,8.354,12.531082,1.0000001,1.0000001,0.0,8.0
1976-05-06,53.0,20.504,9.554,14.708167,1.0,1.0,0.0,3.0
1976-05-07,1.0,25.904,8.154,17.272749,0.0,0.0,0.0,0.0
1976-05-08,53.0,23.704,10.154,17.114416,2.0,2.0,0.0,3.0
1976-05-09,51.0,24.304,10.454,17.789415,0.1,0.1,0.0,1.0
1976-05-10,51.0,20.054,11.354,15.270664,0.1,0.1,0.0,1.0
1976-05-11,3.0,15.554,6.804,11.7664995,0.0,0.0,0.0,0.0
1976-05-12,53.0,13.304,9.004,11.149834,1.5000001,1.5000001,0.0,4.0
1976-05-13,51.0,13.804,6.054,10.2039995,0.6,0.6,0.0,4.0
1976-05-14,2.0,15.154,3.8040001,10.1665,0.0,0.0,0.0,0.0
1976-05-15,51.0,15.554,5.854,11.5581665,0.8,0.8,0.0,3.0
1976-05-16,3.0,15.504,6.554,11.595666,0.0,0.0,0.0,0.0
1976-05-17,3.0,19.104,9.104,14.247749,0.0,0.0,0.0,0.0
1976-05-18,51.0,17.204,9.104,13.347749,0.90000004,0.90000004,0.0,7.0
1976-05-19,55.0,14.704,7.954,11.095666,2.6000001,2.6000001,0.0,11.0
1976-05-20,55.0,14.704,8.154,11.087334,4.0,4.0,0.0,14.0
1976-05-21,51.0,16.204,6.054,11.660251,0.2,0.2,0.0,2.0
1976-05-22,51.0,17.854,8.504,13.764416,0.2,0.2,0.0,2.0
1976-05-23,3.0,19.354,11.254,15.145665,0.0,0.0,0.0,0.0
1976-05-24,3.0,20.404,10.454,15.431084,0.0,0.0,0.0,0.0
1976-05-25,61.0,15.054,10.154,12.8602495,4.6999993,4.6999993,0.0,12.0
1976-05-26,53.0,15.354,8.554,11.9331665,1.0000001,1.0000001,0.0,5.0
1976-05-27,51.0,15.954,8.054,12.658166,0.2,0.2,0.0,2.0
1976-05-28,3.0,17.654,9.804,14.049832,0.0,0.0,0.0,0.0
1976-05-29,55.0,18.854,11.254,14.5998335,6.899999,6.899999,0.0,14.0
1976-05-30,51.0,16.504,9.204,13.26025,0.1,0.1,0.0,1.0
1976-05-31,3.0,17.554,11.454,14.547748,0.0,0.0,0.0,0.0
1976-06-01,51.0,17.654,11.704,14.831082,0.1,0.1,0.0,1.0
1976-06-02,51.0,15.254,10.854,12.81025,0.90000004,0.90000004,0.0,8.0
1976-06-03,51.0,14.804,8.654,12.054002,0.1,0.1,0.0,1.0
1976-06-04,3.0,17.854,10.304,14.224832,0.0,0.0,0.0,0.0
1976-06-05,3.0,20.304,9.854,15.70608,0.0,0.0,0.0,0.0
1976-06-06,3.0,22.154,11.054,16.887333,0.0,0.0,0.0,0.0
1976-06-07,3.0,23.554,12.054,18.087334,0.0,0.0,0.0,0.0
1976-06-08,3.0,27.104,12.604,20.712334,0.0,0.0,0.0,0.0
1976-06-09,3.0,27.454,13.754,20.608168,0.0,0.0,0.0,0.0
1976-06-10,3.0,20.404,11.654,16.089417,0.0,0.0,0.0,0.0
1976-06-11,3.0,20.854,9.154,15.564418,0.0,0.0,0.0,0.0
1976-06-12,3.0,22.054,10.954,17.289415,0.0,0.0,0.0,0.0
1976-06-13,3.0,23.204,10.904,17.718584,0.0,0.0,0.0,0.0
1976-06-14,3.0,23.904,12.754,18.329,0.0,0.0,0.0,0.0
1976-06-15,3.0,24.604,13.154,19.174835,0.0,0.0,0.0,0.0
1976-06-16,3.0,17.454,13.654,15.837333,0.0,0.0,0.0,0.0
1976-06-17,3.0,18.154,11.554,15.218583,0.0,0.0,0.0,0.0
1976-06-18,3.0,22.554,14.754,18.35192,0.0,0.0,0.0,0.0
1976-06-19,55.0,16.004,14.054,14.956082,4.8,4.8,0.0,14.0
1976-06-20,53.0,19.304,12.704,15.729001,4.4,4.4,0.0,15.0
1976-06-21,51.0,20.704,8.954,15.824834,0.5,0.5,0.0,4.0
1976-06-22,3.0,24.404,11.954,18.929,0.0,0.0,0.0,0.0
1976-06-23,3.0,27.504,15.504,21.78525,0.0,0.0,0.0,0.0
1976-06-24,3.0,27.804,14.354,21.824837,0.0,0.0,0.0,0.0
1976-06-25,0.0,29.104,15.204,23.162333,0.0,0.0,0.0,0.0
1976-06-26,2.0,31.204,16.404,24.75608,0.0,0.0,0.0,0.0
1976-06-27,1.0,30.804,18.104,24.67275,0.0,0.0,0.0,0.0
1976-06-28,1.0,30.254,16.954,24.143583,0.0,0.0,0.0,0.0
1976-06-29,0.0,26.904,16.654,21.601915,0.0,0.0,0.0,0.0
1976-06-30,0.0,26.004,14.454,20.291502,0.0,0.0,0.0,0.0
1976-07-01,0.0,26.654,16.654,21.181082,0.0,0.0,0.0,0.0
1976-07-02,1.0,28.904,15.354,22.316498,0.0,0.0,0.0,0.0
1976-07-03,3.0,31.754,15.954,24.462336,0.0,0.0,0.0,0.0
1976-07-04,51.0,29.254,17.754,23.876917,0.5,0.5,0.0,3.0
1976-07-05,3.0,28.704,16.704,22.86025,0.0,0.0,0.0,0.0
1976-07-06,1.0,28.804,15.854,22.33525,0.0,0.0,0.0,0.0
1976-07-07,3.0,27.504,15.204,21.570665,0.0,0.0,0.0,0.0
1976-07-08,2.0,27.554,14.054,21.437332,0.0,0.0,0.0,0.0
1976-07-09,51.0,23.404,16.154,19.822752,0.2,0.2,0.0,2.0
1976-07-10,0.0,23.354,13.204,18.61442,0.0,0.0,0.0,0.0
1976-07-11,3.0,25.704,13.754,20.051916,0.0,0.0,0.0,0.0
1976-07-12,53.0,27.254,15.554,21.75817,1.2,1.2,0.0,2.0
1976-07-13,53.0,23.254,15.904,19.189417,1.3,1.3,0.0,5.0
1976-07-14,51.0,22.854,15.554,19.0665,0.5,0.5,0.0,4.0
1976-07-15,51.0,24.254,14.354,19.98942,0.5,0.5,0.0,5.0
1976-07-16,61.0,23.554,16.404,19.924833,11.300001,11.300001,0.0,13.0
1976-07-17,55.0,22.304,15.004,19.139416,4.5000005,4.5000005,0.0,14.0
1976-07-18,3.0,24.554,14.654,19.258165,0.0,0.0,0.0,0.0
1976-07-19,51.0,22.254,16.304,19.454002,1.5000001,1.5000001,0.0,11.0
1976-07-20,61.0,19.104,14.604,16.995667,6.3999996,6.3999996,0.0,15.0
1976-07-21,51.0,18.804,11.754,15.316499,0.90000004,0.90000004,0.0,8.0
1976-07-22,51.0,18.654,10.004,15.237334,0.70000005,0.70000005,0.0,5.0
1976-07-23,51.0,19.504,10.454,16.079,0.1,0.1,0.0,1.0
1976-07-24,51.0,19.804,12.254,16.337334,0.70000005,0.70000005,0.0,6.0
1976-07-25,51.0,20.454,12.904,16.779001,0.5,0.5,0.0,4.0
1976-07-26,51.0,21.604,14.604,17.760248,0.4,0.4,0.0,4.0
1976-07-27,3.0,23.904,12.404,18.435247,0.0,0.0,0.0,0.0
1976-07-28,3.0,19.154,11.854,16.351915,0.0,0.0,0.0,0.0
1976-07-29,1.0,23.604,9.904,17.537336,0.0,0.0,0.0,0.0
1976-07-30,3.0,20.154,12.254,16.818584,0.0,0.0,0.0,0.0
1976-07-31,51.0,16.754,10.904,14.1831665,0.2,0.2,0.0,2.0
1976-08-01,3.0,19.404,7.754,14.587333,0.0,0.0,0.0,0.0
1976-08-02,3.0,21.854,12.754,17.139418,0.0,0.0,0.0,0.0
1976-08-03,51.0,19.654,11.104,16.099833,0.4,0.4,0.0,4.0
1976-08-04,3.0,20.554,12.054,16.047747,0.0,0.0,0.0,0.0
1976-08-05,3.0,20.604,10.754,16.466501,0.0,0.0,0.0,0.0
1976-08-06,3.0,21.304,15.154,18.181086,0.0,0.0,0.0,0.0
1976-08-07,51.0,21.854,13.804,17.889416,0.1,0.1,0.0,1.0
1976-08-08,51.0,20.454,14.254,17.293583,0.3,0.3,0.0,3.0
1976-08-09,51.0,22.504,12.704,17.593584,0.4,0.4,0.0,4.0
1976-08-10,2.0,24.054,12.804,18.574837,0.0,0.0,0.0,0.0
1976-08-11,2.0,23.754,13.554,19.0165,0.0,0.0,0.0,0.0
1976-08-12,3.0,24.804,14.104,19.654,0.0,0.0,0.0,0.0
1976-08-13,3.0,26.304,14.254,20.4415,0.0,0.0,0.0,0.0
1976-08-14,1.0,24.604,13.654,19.256083,0.0,0.0,0.0,0.0
1976-08-15,51.0,23.654,13.804,18.84983,0.2,0.2,0.0,2.0
1976-08-16,2.0,23.854,13.354,18.839417,0.0,0.0,0.0,0.0
1976-08-17,2.0,24.954,11.754,19.195665,0.0,0.0,0.0,0.0
1976-08-18,3.0,22.354,14.254,18.168583,0.0,0.0,0.0,0.0
1976-08-19,2.0,24.754,12.904,18.595667,0.0,0.0,0.0,0.0
1976-08-20,3.0,26.154,12.054,18.914417,0.0,0.0,0.0,0.0
1976-08-21,3.0,24.804,13.804,19.101917,0.0,0.0,0.0,0.0
1976-08-22,0.0,23.654,15.904,19.624832,0.0,0.0,0.0,0.0
1976-08-23,0.0,24.254,14.004,19.126919,0.0,0.0,0.0,0.0
1976-08-24,0.0,27.204,13.054,20.514416,0.0,0.0,0.0,0.0
1976-08-25,0.0,28.254,12.854,21.126919,0.0,0.0,0.0,0.0
1976-08-26,3.0,26.404,14.054,20.166502,0.0,0.0,0.0,0.0
1976-08-27,51.0,20.354,15.054,17.170664,0.4,0.4,0.0,4.0
1976-08-28,61.0,18.754,13.854,16.020666,2.3999999,2.3999999,0.0,6.0
1976-08-29,63.0,22.704,12.904,16.943583,9.9,9.9,0.0,12.0
1976-08-30,61.0,20.554,14.204,17.183167,7.1000004,7.1000004,0.0,7.0
1976-08-31,51.0,19.404,12.904,15.872749,0.2,0.2,0.0,2.0
1976-09-01,51.0,18.454,12.704,15.947749,0.70000005,0.70000005,0.0,5.0
1976-09-02,51.0,15.404,10.804,13.241501,0.2,0.2,0.0,2.0
1976-09-03,3.0,18.654,9.154,13.549831,0.0,0.0,0.0,0.0
1976-09-04,51.0,16.854,11.504,14.38525,0.2,0.2,0.0,2.0
1976-09-05,3.0,17.904,11.654,14.964417,0.0,0.0,0.0,0.0
1976-09-06,3.0,20.154,12.654,16.46025,0.0,0.0,0.0,0.0
1976-09-07,3.0,21.454,12.554,17.062334,0.0,0.0,0.0,0.0
1976-09-08,3.0,22.004,10.254,16.514418,0.0,0.0,0.0,0.0
1976-09-09,51.0,15.154,9.604,12.7977495,0.2,0.2,0.0,2.0
1976-09-10,61.0,14.954,8.854,11.762333,3.8000002,3.8000002,0.0,6.0
1976-09-11,63.0,16.954,9.604,13.445667,11.600002,11.600002,0.0,16.0
1976-09-12,51.0,16.254,8.904,12.431083,0.1,0.1,0.0,1.0
1976-09-13,53.0,13.204,11.104,11.9644165,4.9,4.9,0.0,13.0
1976-09-14,61.0,14.754,9.604,11.939416,6.6,6.6,0.0,19.0
1976-09-15,51.0,14.304,9.904,12.1414995,0.4,0.4,0.0,4.0
1976-09-16,51.0,15.504,8.354,11.914417,0.1,0.1,0.0,1.0
1976-09-17,51.0,15.654,9.454,12.3498335,0.3,0.3,0.0,3.0
1976-09-18,3.0,16.804,9.604,13.514415,0.0,0.0,0.0,0.0
1976-09-19,3.0,17.904,9.654,14.045667,0.0,0.0,0.0,0.0
1976-09-20,51.0,20.404,12.654,15.999835,0.4,0.4,0.0,4.0
1976-09-21,3.0,20.204,12.504,15.741497,0.0,0.0,0.0,0.0
1976-09-22,61.0,17.954,11.854,14.393581,10.2,10.2,0.0,15.0
1976-09-23,55.0,18.404,11.054,14.583165,3.6,3.6,0.0,6.0
1976-09-24,53.0,19.004,14.254,16.081083,3.2999995,3.2999995,0.0,15.0
1976-09-25,61.0,18.754,15.954,17.029,16.900002,16.900002,0.0,17.0
1976-09-26,63.0,20.204,13.054,16.810251,11.9,11.9,0.0,4.0
1976-09-27,53.0,20.154,12.804,15.945666,1.0,1.0,0.0,5.0
1976-09-28,51.0,19.404,12.404,15.287332,0.8,0.8,0.0,6.0
1976-09-29,53.0,17.354,13.354,14.866501,2.4,2.4,0.0,11.0
1976-09-30,53.0,18.204,12.954,15.033166,3.4000003,3.4000003,0.0,16.0
1976-10-01,53.0,18.154,11.604,14.837333,1.8000001,1.8000001,0.0,8.0
1976-10-02,53.0,15.704,10.854,13.2664995,2.8,2.8,0.0,13.0
1976-10-03,63.0,16.204,12.104,14.045666,19.3,19.3,0.0,13.0
1976-10-04,61.0,14.954,7.9040003,11.3498335,5.0,5.0,0.0,12.0
1976-10-05,53.0,15.754,6.1540003,11.501918,2.8999999,2.8999999,0.0,11.0
1976-10-06,61.0,17.254,11.754,15.726913,5.7000003,5.7000003,0.0,8.0
1976-10-07,61.0,17.254,9.254,14.147748,2.8,2.8,0.0,5.0
1976-10-08,53.0,14.504,6.9040003,10.826917,2.2,2.2,0.0,7.0
1976-10-09,3.0,19.054,11.904,15.062335,0.0,0.0,0.0,0.0
1976-10-10,3.0,17.204,12.954,14.949832,0.0,0.0,0.0,0.0
1976-10-11,53.0,19.104,14.004,16.651918,5.1,5.1,0.0,17.0
1976-10-12,51.0,13.454,9.154,11.731083,0.8000001,0.8000001,0.0,6.0
1976-10-13,53.0,11.154,9.204,10.097751,4.2999997,4.2999997,0.0,20.0
1976-10-14,61.0,13.004,10.454,11.39775,17.5,17.5,0.0,23.0
1976-10-15,53.0,10.904,7.6540003,9.958167,3.8999994,3.8999994,0.0,14.0
1976-10-16,51.0,12.304,4.254,8.312334,0.5,0.5,0.0,2.0
1976-10-17,51.0,12.454,8.054,10.406083,0.90000004,0.90000004,0.0,5.0
1976-10-18,61.0,13.154,8.454,10.483168,9.400001,9.400001,0.0,16.0
1976-10-19,51.0,13.904,7.004,10.029,0.3,0.3,0.0,3.0
1976-10-20,51.0,14.104,6.454,9.979001,0.1,0.1,0.0,1.0
1976-10-21,61.0,12.504,6.104,9.583166,4.6,4.6,0.0,8.0
1976-10-22,53.0,13.204,7.104,10.426917,1.6,1.6,0.0,6.0
1976-10-23,51.0,13.904,6.504,11.693584,0.6,0.6,0.0,4.0
1976-10-24,3.0,12.954,4.854,8.768583,0.0,0.0,0.0,0.0
1976-10-25,55.0,13.954,9.204,11.406083,3.6999998,3.6999998,0.0,6.0
1976-10-26,51.0,13.104,7.1540003,10.2248335,1.0000001,1.0000001,0.0,7.0
1976-10-27,3.0,13.804,6.854,10.0685835,0.0,0.0,0.0,0.0
1976-10-28,53.0,10.504,7.604,9.151917,3.1999998,3.1999998,0.0,10.0
1976-10-29,51.0,10.154,8.654,9.268583,0.5,0.5,0.0,5.0
1976-10-30,51.0,12.204,8.304,9.868585,0.4,0.4,0.0,3.0
1976-10-31,3.0,9.754,3.904,6.839417,0.0,0.0,0.0,0.0
1976-11-01,55.0,11.304,6.204,9.1165,5.7,5.7,0.0,15.0
1976-11-02,51.0,9.904,2.2540002,7.089418,0.6,0.6,0.0,4.0
1976-11-03,3.0,7.454,-0.49600002,2.69775,0.0,0.0,0.0,0.0
1976-11-04,53.0,10.604,-1.196,5.3706665,0.9,0.9,0.0,5.0
1976-11-05,51.0,11.854,6.4040003,9.056084,0.70000005,0.70000005,0.0,5.0
1976-11-06,61.0,11.754,5.9040003,9.326918,9.6,9.6,0.0,12.0
1976-11-07,51.0,10.704,5.004,7.2706666,0.6,0.6,0.0,3.0
1976-11-08,51.0,10.204,5.9040003,7.408167,0.1,0.1,0.0,1.0
1976-11-09,51.0,10.354,4.554,6.7769165,0.5,0.5,0.0,4.0
1976-11-10,53.0,7.9040003,2.404,6.0331674,3.5000002,3.5000002,0.0,10.0
1976-11-11,53.0,8.804,-0.646,4.2310834,3.1999996,3.1999996,0.0,10.0
1976-11-12,63.0,6.754,5.554,5.983167,24.800003,24.800003,0.0,24.0
1976-11-13,51.0,8.254,3.404,5.5935836,0.70000005,0.70000005,0.0,6.0
1976-11-14,3.0,8.204,-0.146,4.345667,0.0,0.0,0.0,0.0
1976-11-15,3.0,9.654,2.104,6.0623345,0.0,0.0,0.0,0.0
1976-11-16,55.0,9.454,7.1540003,8.760251,4.0999994,4.0999994,0.0,15.0
1976-11-17,3.0,9.754,7.954,8.720668,0.0,0.0,0.0,0.0
1976-11-18,51.0,10.404,6.254,8.3914995,0.70000005,0.70000005,0.0,5.0
1976-11-19,3.0,9.354,5.354,6.9602494,0.0,0.0,0.0,0.0
1976-11-20,3.0,7.254,3.704,5.118584,0.0,0.0,0.0,0.0
1976-11-21,51.0,6.054,1.504,3.8456666,0.1,0.1,0.0,1.0
1976-11-22,3.0,6.504,0.804,4.7810836,0.0,0.0,0.0,0.0
1976-11-23,3.0,5.304,-1.446,1.2560834,0.0,0.0,0.0,0.0
1976-11-24,3.0,8.304,-1.696,4.326917,0.0,0.0,0.0,0.0
1976-11-25,3.0,8.604,4.804,6.6560826,0.0,0.0,0.0,0.0
1976-11-26,53.0,10.104,5.4040003,8.679001,2.8000002,2.8000002,0.0,7.0
1976-11-27,3.0,8.854,4.454,6.5560837,0.0,0.0,0.0,0.0
1976-11-28,61.0,11.654,6.1540003,9.295667,7.3,7.3,0.0,11.0
1976-11-29,63.0,9.504,3.3040001,6.0331674,15.400001,15.400001,0.0,9.0
1976-11-30,63.0,7.504,1.954,4.976917,15.200001,15.200001,0.0,17.0
1976-12-01,55.0,5.604,-0.19600001,2.9540002,4.5,4.5,0.0,9.0
1976-12-02,61.0,4.604,-1.146,2.7915,5.5,5.5,0.0,7.0
1976-12-03,0.0,2.954,-3.796,-1.1480832,0.0,0.0,0.0,0.0
1976-12-04,3.0,0.254,-4.146,-2.7689168,0.0,0.0,0.0,0.0
1976-12-05,3.0,2.654,-4.446,-1.4605832,0.0,0.0,0.0,0.0
1976-12-06,61.0,8.054,3.954,5.8644176,8.300001,8.300001,0.0,9.0
1976-12-07,51.0,7.954,4.1540003,5.976917,0.2,0.2,0.0,2.0
1976-12-08,2.0,8.254,1.504,5.12275,0.0,0.0,0.0,0.0
1976-12-09,2.0,4.304,-2.796,0.46025,0.0,0.0,0.0,0.0
1976-12-10,3.0,3.2540002,-3.6959999,-1.1105832,0.0,0.0,0.0,0.0
1976-12-11,3.0,3.0540001,-3.296,-0.5814166,0.0,0.0,0.0,0.0
